日期,时刻,是否节假日,是否周末休息日,直调负荷(预测),联络线受电负荷(预测),风电总加(预测),光伏总加(预测),非市场化核电总加(预测),自备机组总加(预测),地方电厂发电总加(预测),直调负荷(实际),联络线受电负荷(实际),风电总加(实际),光伏总加(实际),抽蓄(实际),地方电厂发电总加(实际),非市场化核电总加(实际),自备机组总加(实际),日前价格,实时价格
2025-06-04,24:00,否,否,62241.18,17857.0,7480.9,0.0,1464.6,4560.0,6700,62122.273,17952.8865,9421.63,-14.69,452.84,6629.6218,1608.30378,4026.600945,505.44,441.15
2025-06-05,00:15,否,否,61079.52,17324.0,8235.91,0.0,1608.5,4560.0,6500,61672.547,17500.6589,9906.54,-14.71,181.29,6654.759,1610.840165,4030.307357,484.57,517.9
2025-06-05,00:30,否,否,60548.54,17322.0,8670.87,0.0,1608.5,4560.0,6500,60958.812,17552.2359,10341.74,-14.93,276.2,6668.5246,1610.443694,4006.473013,484.57,460.43
2025-06-05,00:45,否,否,60017.57,17321.0,9113.47,0.0,1608.5,4560.0,6500,60492.02,17171.4536,10826.88,-14.79,275.57,6676.123,1612.218796,3993.969578,484.57,458.48
2025-06-05,01:00,否,否,59699.0,17319.0,9547.47,0.0,1608.5,4560.0,6500,60136.586,17564.331,10947.67,-14.62,178.49,6662.7171,1613.75089,3981.588796,484.57,423.15
2025-06-05,01:15,否,否,59061.83,17318.0,9889.41,0.0,1608.5,4560.0,6500,59432.312,17359.2663,11039.31,-14.77,-3.31,6666.9461,1608.47378,3993.23146,423.04,395.5
2025-06-05,01:30,否,否,58743.24,17323.0,10208.02,0.0,1608.5,4560.0,6500,59185.1,17472.1575,11401.93,-14.69,-3.3,6693.9299,1610.63064,4005.441654,423.04,400.2
2025-06-05,01:45,否,否,58318.45,17328.0,10514.61,0.0,1608.5,4560.0,6500,58736.164,17616.6098,11559.98,-14.83,-27.04,6682.1451,1608.13869,3983.745934,423.04,367.36
2025-06-05,02:00,否,否,57787.49,17333.0,10822.04,0.0,1608.5,4560.0,6500,58129.875,17511.5323,11647.47,-14.67,-622.84,6692.2461,1611.34086,3968.233237,423.04,352.96
2025-06-05,02:15,否,否,57575.1,17339.0,11070.69,0.0,1608.5,4560.0,6500,58288.207,17499.0921,11652.8,-14.4,-629.52,6664.8157,1612.97888,3986.261994,362.01,366.0
2025-06-05,02:30,否,否,57362.7,17331.0,11298.0,0.0,1608.5,4560.0,6500,57793.754,17309.4024,11768.09,-14.69,-625.83,6684.9511,1610.82947,3987.618176,362.01,363.8
2025-06-05,02:45,否,否,56937.93,17325.0,11518.17,0.0,1608.5,4560.0,6500,57471.97,17379.082,11726.68,-14.58,-624.11,6700.1971,1612.924,3994.677148,362.01,358.0
2025-06-05,03:00,否,否,56954.69,17318.0,11730.52,0.0,1608.5,4560.0,6500,57359.684,17482.3363,11761.31,-14.59,-624.28,6693.648,1609.642996,3989.26045,362.01,349.46
2025-06-05,03:15,否,否,56808.91,17312.0,11912.03,0.0,1608.5,4560.0,6500,56998.38,17357.8749,11846.34,-14.64,-622.64,6721.0212,1610.55378,3989.911764,324.38,341.5
2025-06-05,03:30,否,否,56663.14,17304.0,12068.41,0.0,1608.5,4560.0,6500,56813.676,17343.364,12131.12,-14.74,-622.3,6695.457,1609.89741,3993.11967,324.38,342.0
2025-06-05,03:45,否,否,56590.27,17298.0,12215.89,0.0,1608.5,4560.0,6500,56725.035,17217.6129,12453.09,-14.52,-3.24,6665.4629,1608.59377,3991.888191,324.38,337.33
2025-06-05,04:00,否,否,56663.16,17292.0,12362.28,0.0,1608.5,4560.0,6500,56632.316,17495.2262,12653.58,-14.56,-275.86,6677.1103,1607.45349,3987.314931,324.38,319.0
2025-06-05,04:15,否,否,57025.31,17286.0,12471.0,0.07,1608.5,4560.0,6500,56916.496,17242.5359,12742.17,-14.63,-8.32,6684.0599,1612.16738,3991.78548,335.66,310.0
2025-06-05,04:30,否,否,57241.34,17372.0,12556.41,1.01,1608.5,4560.0,6500,57296.133,17394.1419,12801.37,-14.59,-3.22,6694.6813,1613.62678,3985.441915,335.66,310.0
2025-06-05,04:45,否,否,57670.69,17463.0,12634.51,49.8,1608.5,4560.0,6500,57919.574,17698.4816,12932.05,-4.65,348.5,6702.0893,1611.23804,3983.390044,335.66,325.5
2025-06-05,05:00,否,否,58866.33,17551.0,12709.1,177.63,1608.5,4560.0,6500,58424.13,17384.3731,13081.48,154.17,583.47,6668.4714,1609.85032,3992.8896,335.66,349.7
2025-06-05,05:15,否,否,59216.73,17641.0,12695.1,367.71,1608.5,4560.0,6500,58684.94,17203.0605,13349.9,485.56,575.56,6673.7876,1612.67303,3975.895256,332.31,355.0
2025-06-05,05:30,否,否,59483.87,18436.0,12643.28,692.29,1608.5,4560.0,6500,58428.78,18070.4074,13288.03,1017.6,571.66,6679.0651,1607.50955,3970.581854,332.31,312.0
2025-06-05,05:45,否,否,60098.06,19238.0,12597.64,1189.08,1608.5,4560.0,6500,58699.21,19061.3296,13108.02,1578.08,572.88,6667.9753,1607.77142,3966.324185,332.31,262.0
2025-06-05,06:00,否,否,60232.9,20035.0,12519.51,1789.01,1608.5,4560.0,6500,59321.297,20064.2198,13010.95,2100.81,571.95,6668.281,1609.00134,3970.11731,332.31,129.0
2025-06-05,06:15,否,否,59929.04,20846.0,12354.01,2556.7,1608.5,4560.0,6500,59421.09,20477.9144,12806.16,2695.5,360.96,6686.0129,1610.35948,3982.727749,51.59,0.0
2025-06-05,06:30,否,否,58983.73,20764.0,12141.7,3442.88,1608.5,4560.0,6500,58782.977,20621.0021,12492.09,3566.0,-3.26,6674.4758,1609.39134,4000.341991,51.59,0.0
2025-06-05,06:45,否,否,58030.23,20687.0,11929.24,4375.48,1608.5,4560.0,6500,57918.45,20197.5137,12148.17,4616.07,-3.37,6678.6159,1609.98168,4007.371143,51.59,-80.0
2025-06-05,07:00,否,否,57297.31,20607.0,11706.69,5348.35,1608.5,4560.0,6500,57213.66,20138.0507,11789.0,5691.55,-859.07,6663.5362,1605.82033,4002.08725,51.59,-80.0
2025-06-05,07:15,否,否,57186.33,20531.0,11348.21,6430.77,1608.5,4560.0,6500,58593.973,19926.7632,11309.65,6574.31,-290.61,6587.5006,1609.18745,3978.016449,-80.0,-79.99
2025-06-05,07:30,否,否,56925.2,21241.0,10955.44,7529.55,1608.5,4560.0,6500,58532.37,21755.8269,10843.71,7611.08,-2039.81,6587.5108,1610.73962,3989.033009,-80.0,-80.0
2025-06-05,07:45,否,否,57075.69,21954.0,10561.15,8611.1,1608.5,4560.0,6500,58777.742,21971.1509,10314.91,7899.39,-2039.79,6596.5196,1612.558996,3978.955906,-80.0,-80.0
2025-06-05,08:00,否,否,56801.27,22666.0,10172.13,9708.81,1608.5,4560.0,6500,59085.77,21884.7585,9899.33,8926.81,-2030.38,6540.9526,1611.06694,3993.66819,-80.0,-74.36
2025-06-05,08:15,否,否,57016.44,23384.0,9927.62,10740.21,1608.5,4560.0,6500,59985.2,22309.2613,9513.62,9880.74,-2028.81,6540.6543,1613.69102,3969.617195,-80.0,-80.0
2025-06-05,08:30,否,否,56339.94,23451.0,9724.72,11741.57,1608.5,4500.0,6500,60303.656,22244.0947,8895.86,9454.25,-1144.48,6519.626,1612.10527,3896.100501,-80.0,-59.25
2025-06-05,08:45,否,否,55979.21,23534.0,9531.68,12664.07,1608.5,4450.0,6500,59780.69,22133.9118,8655.61,10043.38,-1452.88,6492.2623,1609.93804,3918.839488,-80.0,-71.18
2025-06-05,09:00,否,否,55364.37,23610.0,9334.49,13528.76,1608.5,4410.0,6500,59458.76,21983.6686,8733.51,10711.74,-1751.37,6534.9131,1610.77372,3879.09888,-80.0,-64.43
2025-06-05,09:15,否,否,54942.0,23701.0,9299.14,14354.53,1608.5,4400.0,6500,59140.67,21704.6594,8913.04,11148.15,-1742.42,6517.1868,1613.75658,3861.276805,-70.54,-71.0
2025-06-05,09:30,否,否,54612.52,23721.0,9318.12,15036.43,1608.5,4390.0,6500,58783.113,21995.8602,8769.7,10761.81,-1741.61,6472.4582,1611.85612,3864.723124,-70.54,-84.24
2025-06-05,09:45,否,否,54396.82,23744.0,9345.12,15672.94,1608.5,4380.0,6500,58203.875,21849.423,8228.29,10373.93,-1729.86,6495.0843,1610.78008,3872.727201,-70.54,-77.61
2025-06-05,10:00,否,否,53997.5,23765.0,9376.58,16238.94,1608.5,4365.0,6500,57749.92,22532.3686,7863.54,9865.18,-1731.18,6462.3535,1608.98105,3857.67686,-70.54,-58.93
2025-06-05,10:15,否,否,54082.73,23788.0,9421.3,16727.94,1608.5,4345.0,6500,57217.457,22414.1388,7383.26,9632.04,-1712.51,6467.4997,1612.34222,3859.65021,-57.54,-68.62
2025-06-05,10:30,否,否,54117.8,23629.0,9476.7,17146.63,1608.5,4345.0,6500,57162.906,22385.8418,7208.04,9777.99,-1710.47,6474.0644,1609.68132,3855.151996,-57.54,-58.65
2025-06-05,10:45,否,否,54165.97,23477.0,9533.42,17499.38,1608.5,4345.0,6500,56524.848,22001.9251,6938.74,9688.88,-1713.8,6442.9373,1610.458706,3857.612826,-57.54,-67.14
2025-06-05,11:00,否,否,54107.75,23322.0,9595.77,17788.32,1608.5,4345.0,6500,56041.25,22259.6404,6757.08,9803.93,-1956.3,6472.1988,1610.28178,3854.581043,-57.54,-67.61
2025-06-05,11:15,否,否,54395.13,23175.0,9650.54,17998.78,1608.5,4345.0,6500,55890.67,21855.6574,6744.84,9872.1,-1949.99,6466.1106,1611.53255,3861.415001,-37.41,-67.49
2025-06-05,11:30,否,否,52714.88,22680.0,9699.91,18137.86,1608.5,4345.0,6500,54590.332,21486.9184,6291.33,9729.44,-1954.49,6437.9114,1608.621194,3853.487999,-37.41,-67.56
2025-06-05,11:45,否,否,51105.15,22187.0,9744.88,18229.44,1608.5,4345.0,6500,52715.793,21213.7296,5426.56,9257.3,-1935.37,6469.1793,1611.21503,3853.869644,-37.41,-47.99
2025-06-05,12:00,否,否,47682.72,21693.0,9787.56,18279.87,1608.5,4345.0,6500,50335.125,20750.3751,4853.45,8770.0,-1941.49,6463.8874,1608.37345,3855.845008,-37.41,-47.69
2025-06-05,12:15,否,否,46524.75,21196.0,9863.1,18277.29,1608.5,4345.0,6500,49168.695,20300.8403,4471.01,8309.94,-1923.23,6452.4113,1609.748475,3855.718114,-42.82,-71.84
2025-06-05,12:30,否,否,46452.14,21197.0,9948.04,18199.61,1608.5,4345.0,6500,49166.6,20695.3326,4615.86,8126.26,-1926.33,6428.1469,1609.012706,3899.089211,-42.82,-70.99
2025-06-05,12:45,否,否,47148.69,21199.0,10034.06,18065.76,1608.5,4345.0,6500,49621.867,20230.8069,4502.0,8926.5,-1631.93,6450.5104,1608.72747,3895.327706,-42.82,-48.25
2025-06-05,13:00,否,否,47906.87,21201.0,10129.16,17868.4,1608.5,4345.0,6500,49971.547,20178.6817,4851.05,9051.68,-1345.18,6461.8263,1610.74832,3881.208267,-42.82,-73.17
2025-06-05,13:15,否,否,48546.44,21205.0,10237.89,17605.5,1608.5,4365.0,6500,51613.46,20403.2178,6229.86,9938.8,-1349.56,6466.7872,1613.29216,3902.825852,-47.11,-76.12
2025-06-05,13:30,否,否,49505.17,21360.0,10350.95,17279.16,1608.5,4385.0,6500,52301.24,20147.1877,5789.97,9780.25,-1336.61,6480.315,1608.39706,3900.439828,-47.11,-53.15
2025-06-05,13:45,否,否,50529.29,21523.0,10470.67,16851.5,1608.5,4395.0,6500,53443.273,20504.0666,6922.48,10485.53,-1063.92,6478.4576,1611.5511,3898.17543,-47.11,-78.72
2025-06-05,14:00,否,否,51640.22,21683.0,10590.35,16358.63,1608.5,4405.0,6500,54700.17,20328.6685,7240.36,10602.65,-789.24,6469.2805,1611.24449,3934.383783,-47.11,-60.72
2025-06-05,14:15,否,否,52861.06,21851.0,10706.0,15811.04,1608.5,4410.0,6500,55792.273,19894.8129,7757.97,11040.74,-541.67,6461.6283,1609.60028,3942.667777,-61.5,-60.86
2025-06-05,14:30,否,否,54390.64,21841.0,10826.33,15192.32,1608.5,4410.0,6500,57362.18,20142.4307,8322.86,10854.44,-538.58,6476.5466,1612.24221,3939.62745,-61.5,-61.36
2025-06-05,14:45,否,否,55620.52,21833.0,10954.64,14528.33,1608.5,4410.0,6500,58558.12,19878.549,8888.58,10689.99,-281.88,6482.2849,1608.71235,3938.913144,-61.5,-33.46
2025-06-05,15:00,否,否,56838.84,21824.0,11081.65,13794.51,1608.5,4410.0,6500,59756.938,20148.7611,9012.32,10193.81,-22.24,6479.8372,1609.47435,3931.530166,-61.5,12.9
2025-06-05,15:15,否,否,57956.5,21816.0,11219.19,12991.48,1608.5,4450.0,6500,61132.133,20064.588,9642.8,9735.54,-22.29,6471.281,1611.32971,3923.364573,-75.16,-46.59
2025-06-05,15:30,否,否,59237.09,22041.0,11378.25,12136.9,1608.5,4500.0,6500,62207.18,20573.5715,9958.38,9858.82,-25.11,6489.0705,1614.58591,3969.214725,-75.16,-48.39
2025-06-05,15:45,否,否,60677.0,22273.0,11532.6,11214.71,1608.5,4560.0,6500,63058.32,20952.952,10202.24,9023.21,-23.95,6547.6633,1610.93073,3960.219513,-75.16,233.33
2025-06-05,16:00,否,否,62113.22,22500.0,11684.95,10249.54,1608.5,4560.0,6500,63748.2,22752.2744,10299.63,7726.47,-32.15,6582.0202,1606.63255,3957.094176,-75.16,38.99
2025-06-05,16:15,否,否,63709.97,22739.0,11843.14,9214.37,1608.5,4560.0,6500,65156.777,22898.9622,10544.47,7645.44,-24.07,6601.3459,1608.946575,3979.489251,245.67,34.32
2025-06-05,16:30,否,否,65171.24,23111.0,12006.89,8152.19,1608.5,4560.0,6500,66757.26,23203.5952,10310.96,6526.26,236.84,6602.7732,1604.283694,4005.234417,245.67,227.27
2025-06-05,16:45,否,否,66897.48,23484.0,12174.08,7071.89,1608.5,4560.0,6500,68585.94,23539.1083,10387.16,5821.82,407.97,6638.5027,1611.25195,4003.75842,245.67,508.37
2025-06-05,17:00,否,否,67626.77,23856.0,12343.38,5998.04,1608.5,4560.0,6500,69383.75,23946.2244,10560.43,4911.47,410.91,6634.2781,1613.85467,3971.201794,245.67,446.45
2025-06-05,17:15,否,否,68930.42,24234.0,12528.4,4893.13,1608.5,4560.0,6500,70094.67,24190.0764,10742.46,4235.2,411.35,6663.0234,1612.92886,3970.344967,470.38,469.4
2025-06-05,17:30,否,否,70074.93,24572.0,12719.56,3906.28,1608.5,4560.0,6500,71035.84,24638.0411,10670.9,3551.86,412.17,6664.6808,1615.264475,3987.369612,470.38,486.94
2025-06-05,17:45,否,否,70935.61,24915.0,12917.07,2998.81,1608.5,4560.0,6500,72024.516,24972.2486,10613.72,2648.54,426.38,6688.6289,1611.253365,3984.73689,470.38,527.56
2025-06-05,18:00,否,否,71763.45,25254.0,13116.72,2197.6,1608.5,4560.0,6500,72079.46,25313.1706,10819.15,2006.15,426.51,6707.7317,1610.30254,3993.93522,470.38,531.81
2025-06-05,18:15,否,否,72462.72,25601.0,13416.91,1548.16,1608.5,4560.0,6500,72798.88,25403.8196,10914.7,1471.3,951.51,6676.8557,1613.09281,3974.329947,494.89,536.71
2025-06-05,18:30,否,否,73387.54,25513.0,13687.11,1019.66,1608.5,4560.0,6500,73954.03,25488.3223,11127.36,993.6,1308.5,6680.5571,1614.73332,3980.444394,494.89,521.11
2025-06-05,18:45,否,否,74120.22,25434.0,13960.32,585.36,1608.5,4560.0,6500,74545.92,25338.2222,11598.66,569.69,1400.78,6674.6411,1610.62198,3981.488995,494.89,510.36
2025-06-05,19:00,否,否,74964.82,25351.0,14239.73,320.39,1608.5,4560.0,6500,74752.55,25212.9668,12154.58,245.33,1650.46,6677.06,1610.230146,3991.907983,494.89,540.01
2025-06-05,19:15,否,否,75897.66,25275.0,14548.55,106.65,1608.5,4560.0,6500,75414.59,25534.2248,12775.4,9.06,1445.31,6679.6521,1610.01025,3979.528763,477.3,517.22
2025-06-05,19:30,否,否,76464.53,25249.0,14865.03,2.58,1608.5,4560.0,6500,75940.516,25285.7357,13368.75,-24.47,1443.03,6677.9993,1611.70098,3967.102682,477.3,513.95
2025-06-05,19:45,否,否,76989.41,25225.0,15178.53,0.65,1608.5,4560.0,6500,76259.484,25209.7092,13872.26,-22.83,1447.28,6698.1469,1618.85222,3977.728712,477.3,494.6
2025-06-05,20:00,否,否,76774.13,25199.0,15492.86,0.04,1608.5,4560.0,6500,75761.45,24832.4723,14228.74,-16.93,1446.66,6721.1989,1610.21002,3974.458357,477.3,492.33
2025-06-05,20:15,否,否,76488.12,25177.0,15776.69,0.0,1608.5,4560.0,6500,75969.72,25171.8714,14565.6,-15.96,1449.1,6736.6755,1612.82503,3978.880926,469.06,489.44
2025-06-05,20:30,否,否,76123.84,24981.0,16047.53,0.0,1608.5,4560.0,6500,75626.234,24759.4955,14945.28,-15.66,1445.42,6710.6106,1614.76549,3990.837667,469.06,488.59
2025-06-05,20:45,否,否,75832.29,24787.0,16312.15,0.0,1608.5,4560.0,6500,75394.266,24858.9467,15136.86,-16.05,1446.83,6727.5681,1614.6433,3985.684159,469.06,492.24
2025-06-05,21:00,否,否,75540.74,24591.0,16550.86,0.0,1608.5,4560.0,6500,74976.75,24656.3937,15317.52,-15.4,1773.67,6747.6064,1609.81596,3987.294216,469.06,460.5
2025-06-05,21:15,否,否,74884.76,24397.0,16725.84,0.0,1608.5,4560.0,6500,74324.36,24514.7844,15556.47,-15.34,1767.5,6763.8367,1613.310774,3987.21088,459.4,458.64
2025-06-05,21:30,否,否,74010.12,23988.0,16883.74,0.0,1608.5,4560.0,6500,73820.62,24189.1954,15822.4,-15.58,1765.07,6726.6702,1613.293715,3985.288516,459.4,448.73
2025-06-05,21:45,否,否,73281.27,23580.0,17039.86,0.0,1608.5,4560.0,6500,73303.55,23447.0279,16140.74,-15.25,1765.53,6705.3827,1610.23525,3985.956612,459.4,454.9
2025-06-05,22:00,否,否,72479.52,23172.0,17180.69,0.0,1608.5,4560.0,6500,72226.67,23050.9482,16270.59,-15.01,1762.46,6710.8262,1612.67522,3982.740217,459.4,466.3
2025-06-05,22:15,否,否,71823.54,22763.0,17269.63,0.0,1608.5,4560.0,6500,71446.664,22535.7914,16456.32,-14.93,1761.17,6702.5319,1611.62557,3988.042746,451.84,460.32
2025-06-05,22:30,否,否,71021.8,21529.0,17324.74,0.0,1608.5,4560.0,6500,70284.25,21398.4033,16541.94,-14.94,1760.43,6715.3222,1613.53046,3981.662939,451.84,452.61
2025-06-05,22:45,否,否,70001.38,20307.0,17368.87,0.0,1608.5,4560.0,6500,69222.67,20356.7772,16633.46,-14.95,1757.68,6723.9873,1613.153346,3990.524293,451.84,440.87
2025-06-05,23:00,否,否,68689.42,19080.0,17408.97,0.0,1608.5,4560.0,6500,68049.55,19126.5669,16709.34,-14.56,1615.91,6686.9888,1612.43415,3981.177806,451.84,418.08
2025-06-05,23:15,否,否,69053.86,17857.0,17396.41,0.0,1608.5,4560.0,6500,68708.805,17871.6414,16761.79,-14.23,1513.5,6658.5125,1611.961236,3981.826211,462.14,445.64
2025-06-05,23:30,否,否,68033.45,17857.0,17361.73,0.0,1608.5,4560.0,6500,67680.91,18028.4999,16686.31,-14.17,1216.45,6685.0449,1613.23172,3986.480169,462.14,446.74
2025-06-05,23:45,否,否,66794.38,17857.0,17316.26,0.0,1608.5,4560.0,6500,66748.8,17937.0094,16601.81,-14.09,1009.81,6664.0485,1611.5692,3984.797346,462.14,446.74
2025-06-05,24:00,否,否,65555.31,17857.0,17277.23,0.0,1608.5,4560.0,6500,65933.27,17929.1517,16438.34,-14.18,673.63,6633.9115,1613.36078,3978.919153,462.14,446.72
2025-06-06,00:15,否,否,65827.31,17324.0,17117.9,0.0,1609.0,4560.0,6500,65367.113,17558.4331,16382.06,-14.02,427.92,6641.972,1613.21175,3987.060494,419.03,406.21
2025-06-06,00:30,否,否,65127.21,17322.0,16985.68,0.0,1609.0,4560.0,6500,64686.605,17287.0941,16173.8,-14.32,-3.59,6609.7578,1612.50695,3964.340978,419.03,383.15
2025-06-06,00:45,否,否,64668.01,17321.0,16876.42,0.0,1609.0,4560.0,6500,64251.633,17502.8083,15988.46,-13.96,-3.61,6603.083,1612.13812,3980.889293,419.03,372.33
2025-06-06,01:00,否,否,64299.17,17319.0,16749.63,0.0,1609.0,4560.0,6500,63620.336,17233.035,15668.38,-13.99,-3.46,6626.998,1610.7383,3978.623411,419.03,374.0
2025-06-06,01:15,否,否,63599.14,17318.0,16611.74,0.0,1609.0,4560.0,6500,63281.37,17471.0736,15343.43,-14.16,-531.8,6647.3938,1611.026674,3972.042277,364.04,372.0
2025-06-06,01:30,否,否,63127.61,17323.0,16463.61,0.0,1609.0,4560.0,6500,62818.918,17486.1512,15009.02,-14.14,-536.04,6616.689,1614.50585,3985.02297,364.04,362.66
2025-06-06,01:45,否,否,62339.28,17328.0,16305.94,0.0,1609.0,4560.0,6500,62369.58,17380.4495,14877.66,-13.94,-536.47,6631.8029,1615.65733,3991.743645,364.04,376.03
2025-06-06,02:00,否,否,61813.74,17333.0,16146.28,0.0,1609.0,4560.0,6500,61758.33,17458.4375,14623.63,-14.11,-535.8,6653.4397,1617.427586,3981.771321,364.04,376.0
2025-06-06,02:15,否,否,61550.96,17339.0,15983.87,0.0,1609.0,4560.0,6500,61400.79,17827.8591,14362.03,-14.09,-531.61,6648.5438,1612.55752,3983.318048,325.82,372.02
2025-06-06,02:30,否,否,61025.41,17331.0,15810.96,0.0,1609.0,4560.0,6500,61110.28,17773.2083,14079.03,-14.23,-532.95,6631.7955,1615.17587,3981.591201,325.82,367.91
2025-06-06,02:45,否,否,60762.64,17325.0,15631.41,0.0,1609.0,4560.0,6500,60678.934,17922.6485,13762.4,-14.12,-533.24,6612.9507,1616.19939,3967.80555,325.82,360.0
2025-06-06,03:00,否,否,60553.2,17318.0,15443.49,0.0,1609.0,4560.0,6500,60179.555,17716.3119,13611.53,-14.22,-533.25,6624.1609,1614.32819,3950.803766,325.82,363.96
2025-06-06,03:15,否,否,60219.26,17312.0,15239.13,0.0,1609.0,4560.0,6500,60322.242,17763.0099,13412.98,-14.2,-3.41,6602.211,1615.958,3920.349593,329.69,365.0
2025-06-06,03:30,否,否,60008.99,17304.0,15018.82,0.0,1609.0,4560.0,6500,59992.324,17434.6752,13054.29,-14.17,-3.62,6606.2795,1611.34596,3950.41785,329.69,354.26
2025-06-06,03:45,否,否,59890.37,17298.0,14784.9,0.0,1609.0,4560.0,6500,59785.508,17156.4533,12815.82,-14.03,-3.51,6635.602,1611.56586,3921.12449,329.69,356.16
2025-06-06,04:00,否,否,59809.3,17292.0,14542.9,0.0,1609.0,4560.0,6500,60015.477,17362.1528,12541.3,-14.02,-3.56,6630.4344,1613.12993,3924.333732,329.69,360.95
2025-06-06,04:15,否,否,60095.8,17286.0,14285.13,0.18,1609.0,4560.0,6500,60190.547,17464.6755,12424.36,-14.04,553.52,6630.1431,1616.37736,3941.337202,381.23,371.72
2025-06-06,04:30,否,否,60481.53,17283.0,14008.77,1.08,1609.0,4560.0,6500,60391.24,17346.0162,12318.49,-13.9,646.88,6606.3133,1615.444474,3965.241734,381.23,397.59
2025-06-06,04:45,否,否,61112.5,17285.0,13730.01,66.36,1609.0,4560.0,6500,61109.008,17379.5741,11967.09,-6.28,644.61,6602.5866,1615.733985,3962.286333,381.23,407.96
2025-06-06,05:00,否,否,61572.69,17284.0,13441.27,177.97,1609.0,4560.0,6500,61173.48,17198.8413,11473.99,71.44,643.1,6630.1951,1620.06378,3965.92989,381.23,424.1
2025-06-06,05:15,否,否,61867.57,17286.0,13094.55,354.97,1609.0,4560.0,6500,62177.285,17206.4314,11065.31,280.12,817.12,6626.783,1609.79379,3967.818263,385.13,434.0
2025-06-06,05:30,否,否,61691.25,18118.0,12740.52,647.41,1609.0,4560.0,6500,62038.69,18264.3224,10571.66,638.97,821.02,6666.9473,1617.65014,3977.484971,385.13,411.57
2025-06-06,05:45,否,否,62107.59,18958.0,12366.1,1095.79,1609.0,4560.0,6500,62246.04,19042.4159,10434.75,1113.11,814.57,6633.9983,1616.23108,3970.569845,385.13,393.28
2025-06-06,06:00,否,否,62484.32,19793.0,11996.32,1637.23,1609.0,4560.0,6500,62738.8,19738.8856,10146.31,1631.76,629.3,6643.0103,1615.63809,3965.842501,385.13,363.61
2025-06-06,06:15,否,否,62362.38,20642.0,11547.05,2309.59,1609.0,4560.0,6500,63267.984,20698.6959,9844.52,2051.41,476.85,6646.0582,1614.38851,3967.623479,240.99,344.83
2025-06-06,06:30,否,否,61740.82,20611.0,11067.94,3116.42,1609.0,4560.0,6500,62890.484,20780.6157,9627.44,2817.58,296.31,6622.3996,1613.729285,3973.806776,240.99,337.65
2025-06-06,06:45,否,否,60837.68,20585.0,10594.94,4009.72,1609.0,4560.0,6500,62508.598,20263.9895,9255.99,3588.4,-3.54,6605.9953,1617.39457,3990.373881,240.99,312.0
2025-06-06,07:00,否,否,60319.88,20556.0,10118.95,4981.83,1609.0,4560.0,6500,62129.383,20929.9522,8777.37,4458.11,-3.65,6612.9886,1613.35128,3976.804147,240.99,233.76
2025-06-06,07:15,否,否,60579.34,20531.0,9573.43,6028.54,1609.0,4560.0,6500,63395.895,20856.629,7996.42,5333.69,1005.67,6571.5061,1615.26483,3964.88403,87.24,256.8
2025-06-06,07:30,否,否,60364.65,21241.0,9012.94,7109.27,1609.0,4560.0,6500,63521.227,21231.6485,7281.56,6334.92,176.12,6579.3112,1614.74629,3980.062264,87.24,297.97
2025-06-06,07:45,否,否,60843.44,21954.0,8448.22,8216.04,1609.0,4560.0,6500,64081.22,22101.7213,6589.69,7242.46,-272.68,6549.6542,1615.66087,3949.158549,87.24,308.0
2025-06-06,08:00,否,否,60945.24,22666.0,7887.65,9355.94,1609.0,4560.0,6500,64378.375,22632.1963,5972.6,8375.04,-272.19,6501.5827,1616.6214,3941.598373,87.24,297.97
2025-06-06,08:15,否,否,60787.73,23384.0,7498.81,10463.8,1609.0,4560.0,6500,65301.055,23463.2778,5687.12,9299.71,-273.12,6466.4292,1614.78013,3927.17132,-65.11,302.45
2025-06-06,08:30,否,否,60723.52,23451.0,7165.54,11535.25,1609.0,4500.0,6500,64740.695,23396.7081,5291.74,10174.06,-272.52,6440.5808,1616.51048,3918.06397,-65.11,270.24
2025-06-06,08:45,否,否,60258.67,22603.0,6838.68,12559.56,1609.0,4460.0,6500,64358.39,23692.8577,4792.97,11561.52,-271.93,6446.9309,1613.81069,3881.521366,-65.11,210.73
2025-06-06,09:00,否,否,59868.81,22454.0,6504.25,13516.32,1609.0,4441.0,6500,63400.17,23226.1526,4260.65,12793.88,-593.77,6436.2083,1617.136345,3867.299169,-65.11,190.83
2025-06-06,09:15,否,否,59639.19,22240.0,6240.57,14385.14,1609.0,4431.0,6500,63237.746,23770.52,4017.42,13558.83,-1223.19,6470.4195,1614.452755,3806.710966,-48.39,101.99
2025-06-06,09:30,否,否,59275.83,22185.0,6001.32,15142.25,1609.0,4421.0,6500,62778.973,23829.6298,3718.02,14598.03,-1223.07,6367.7789,1615.10494,3775.108875,-48.39,43.19
2025-06-06,09:45,否,否,58692.06,22134.0,5765.06,15838.0,1609.0,4411.0,6500,62672.91,23598.1927,3638.95,15657.18,-1520.43,6337.9114,1619.22593,3736.435125,-48.39,31.42
2025-06-06,10:00,否,否,58434.97,22526.0,5544.55,16453.22,1609.0,4396.0,6500,61863.95,23515.8155,3570.32,16359.18,-1776.13,6369.2824,1612.75457,3764.656662,-48.39,-45.79
2025-06-06,10:15,否,否,58248.42,22549.0,5371.01,17002.09,1609.0,4376.0,6500,62159.54,22777.6841,3522.1,16589.07,-2036.31,6347.9795,1614.60007,3794.269787,-29.5,82.69
