interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
38,9,114.49056145251396,109.54056145251397,362.77056145251396,84.57056145251396,-4.949999999999989,VOLATILE,PV_VOLATILE,HIGH,28481.82,388.044,375.73
39,9,114.49056145251396,109.54056145251397,362.77056145251396,84.57056145251396,-4.949999999999989,VOLATILE,PV_VOLATILE,HIGH,28335.690000000002,388.428,375.73
40,9,114.49056145251396,109.54056145251397,362.77056145251396,84.57056145251396,-4.949999999999989,VOLATILE,PV_VOLATILE,HIGH,27862.39,389.986,375.73
41,10,106.99279888268156,109.08279888268156,371.66279888268156,79.56279888268156,2.0900000000000034,VOLATILE,PV_VOLATILE,HIGH,28775.209999999992,389.154,378.09
42,10,106.99279888268156,109.08279888268156,371.66279888268156,79.56279888268156,2.0900000000000034,VOLATILE,PV_VOLATILE,HIGH,29043.90999999999,382.08,378.09
43,10,106.99279888268156,109.08279888268156,371.66279888268156,79.56279888268156,2.0900000000000034,VOLATILE,PV_VOLATILE,HIGH,28650.050000000003,380.307,378.09
44,10,106.99279888268156,109.08279888268156,371.66279888268156,79.56279888268156,2.0900000000000034,VOLATILE,PV_VOLATILE,HIGH,28704.09999999999,377.177,378.09
45,11,104.06912011173185,141.75912011173185,325.84912011173185,26.999120111731855,37.69,VOLATILE,PV_VOLATILE,HIGH,29560.48999999999,373.339,407.9
46,11,104.06912011173185,141.75912011173185,325.84912011173185,26.999120111731855,37.69,VOLATILE,PV_VOLATILE,HIGH,27995.58000000001,373.0,407.9
47,11,104.06912011173185,141.75912011173185,325.84912011173185,26.999120111731855,37.69,VOLATILE,PV_VOLATILE,HIGH,27746.83000000001,371.582,407.9
48,11,104.06912011173185,141.75912011173185,325.84912011173185,26.999120111731855,37.69,VOLATILE,PV_VOLATILE,HIGH,26311.980000000003,370.0,407.9
49,12,85.37999441340783,113.63999441340783,357.60999441340783,17.279994413407834,28.259999999999998,VOLATILE,PV_VOLATILE,HIGH,26158.269999999997,371.654,376.43
50,12,85.37999441340783,113.63999441340783,357.60999441340783,17.279994413407834,28.259999999999998,VOLATILE,PV_VOLATILE,HIGH,26002.78,371.5,376.43
51,12,85.37999441340783,113.63999441340783,357.60999441340783,17.279994413407834,28.259999999999998,VOLATILE,PV_VOLATILE,HIGH,26865.730000000003,371.5,376.43
52,12,85.37999441340783,113.63999441340783,357.60999441340783,17.279994413407834,28.259999999999998,VOLATILE,PV_VOLATILE,HIGH,27900.89,373.33,376.43
53,13,106.91156424581004,152.16156424581004,354.41156424581004,90.59156424581005,45.25,VOLATILE,PV_VOLATILE,HIGH,29797.119999999995,378.0,518.56
54,13,106.91156424581004,152.16156424581004,354.41156424581004,90.59156424581005,45.25,VOLATILE,PV_VOLATILE,HIGH,30416.490000000013,378.0,518.56
55,13,106.91156424581004,152.16156424581004,354.41156424581004,90.59156424581005,45.25,VOLATILE,PV_VOLATILE,HIGH,31341.480000000003,378.0,518.56
56,13,106.91156424581004,152.16156424581004,354.41156424581004,90.59156424581005,45.25,VOLATILE,PV_VOLATILE,HIGH,31552.200000000004,379.5,518.56
57,14,152.1802094972067,222.5702094972067,335.18020949720665,52.9002094972067,70.39,VOLATILE,PV_VOLATILE,HIGH,32503.690000000002,380.0,588.88
58,14,152.1802094972067,222.5702094972067,335.18020949720665,52.9002094972067,70.39,VOLATILE,PV_VOLATILE,HIGH,33027.88999999999,381.25,588.88
59,14,152.1802094972067,222.5702094972067,335.18020949720665,52.9002094972067,70.39,VOLATILE,PV_VOLATILE,HIGH,33769.149999999994,382.69,588.88
60,14,152.1802094972067,222.5702094972067,335.18020949720665,52.9002094972067,70.39,VOLATILE,PV_VOLATILE,HIGH,34168.51999999999,383.0,588.88
61,15,235.9763631284916,285.1063631284916,346.5363631284916,181.46636312849162,49.129999999999995,VOLATILE,PV_VOLATILE,HIGH,34466.56,383.13,588.88
62,15,235.9763631284916,285.1063631284916,346.5363631284916,181.46636312849162,49.129999999999995,VOLATILE,PV_VOLATILE,HIGH,35027.09,383.0,588.88
63,15,235.9763631284916,285.1063631284916,346.5363631284916,181.46636312849162,49.129999999999995,VOLATILE,PV_VOLATILE,HIGH,35442.729999999996,385.0,588.88
64,15,235.9763631284916,285.1063631284916,346.5363631284916,181.46636312849162,49.129999999999995,VOLATILE,PV_VOLATILE,HIGH,35260.850000000006,385.0,588.88
65,16,361.0468072625698,380.1868072625698,395.20680726256984,351.8568072625698,19.139999999999986,STABLE,PV_VOLATILE,HIGH,35993.22,385.0,588.88
66,16,361.0468072625698,380.1868072625698,395.20680726256984,351.8568072625698,19.139999999999986,STABLE,PV_VOLATILE,HIGH,36748.65000000001,386.5,588.88
67,16,361.0468072625698,380.1868072625698,395.20680726256984,351.8568072625698,19.139999999999986,STABLE,PV_VOLATILE,HIGH,37220.3,394.0,588.88
68,16,361.0468072625698,380.1868072625698,395.20680726256984,351.8568072625698,19.139999999999986,STABLE,PV_VOLATILE,HIGH,37772.32000000001,388.0,588.88
69,17,443.9881396648044,438.40813966480437,468.1181396648044,174.41813966480436,-5.580000000000041,VOLATILE,PV_VOLATILE,HIGH,37719.41,388.0,571.8
70,17,443.9881396648044,438.40813966480437,468.1181396648044,174.41813966480436,-5.580000000000041,VOLATILE,PV_VOLATILE,HIGH,38855.84999999999,385.0,571.8
71,17,443.9881396648044,438.40813966480437,468.1181396648044,174.41813966480436,-5.580000000000041,VOLATILE,PV_VOLATILE,HIGH,39826.770000000004,383.0,571.8
72,17,443.9881396648044,438.40813966480437,468.1181396648044,174.41813966480436,-5.580000000000041,VOLATILE,PV_VOLATILE,HIGH,39357.520000000004,383.0,571.8
73,18,455.64773184357546,438.21773184357545,500.40773184357545,260.19773184357547,-17.430000000000007,STABLE,PV_VOLATILE,HIGH,38940.020000000004,382.0,432.77
74,18,455.64773184357546,441.3677318435754,460.21473184357546,407.59773184357545,-14.28000000000003,STABLE,PV_VOLATILE,MID,37716.850000000006,383.0,432.77
75,18,455.64773184357546,441.3677318435754,460.21473184357546,407.59773184357545,-14.28000000000003,STABLE,PV_VOLATILE,MID,36788.87999999999,379.5,432.77
76,18,455.64773184357546,441.3677318435754,460.21473184357546,407.59773184357545,-14.28000000000003,STABLE,PV_VOLATILE,MID,36517.869999999995,379.5,432.77
77,19,444.6205754189944,440.27557541899444,457.1635754189944,346.3485754189944,-4.34499999999997,STABLE,PV_VOLATILE,MID,35820.23999999999,378.33,376.42
78,19,444.6205754189944,440.27557541899444,457.1635754189944,346.3485754189944,-4.34499999999997,STABLE,PV_VOLATILE,MID,35787.83,376.67,376.42
79,19,444.6205754189944,440.27557541899444,457.1635754189944,346.3485754189944,-4.34499999999997,STABLE,PV_VOLATILE,MID,35402.42999999999,376.0,376.42
80,19,444.6205754189944,441.80057541899436,541.0305754189944,365.6505754189944,-2.82000000000005,STABLE,PV_VOLATILE,LOW,35035.479999999996,375.0,376.42
81,20,437.0555698324022,430.8905698324022,460.0005698324022,308.5055698324022,-6.1650000000000205,STABLE,PV_VOLATILE,MID,35107.64,375.0,375.33
82,20,437.0555698324022,430.8905698324022,460.0005698324022,308.5055698324022,-6.1650000000000205,STABLE,PV_VOLATILE,MID,35391.979999999996,375.0,375.33
83,20,437.0555698324022,430.8905698324022,460.0005698324022,308.5055698324022,-6.1650000000000205,STABLE,PV_VOLATILE,MID,35134.82000000001,374.67,375.33
84,20,437.0555698324022,430.8905698324022,460.0005698324022,308.5055698324022,-6.1650000000000205,STABLE,PV_VOLATILE,MID,35354.18000000001,374.67,375.33
85,21,423.3714664804469,434.6814664804469,493.48146648044684,383.7714664804469,11.310000000000002,STABLE,PV_VOLATILE,HIGH,36760.76999999999,375.0,378.38
86,21,423.3714664804469,434.6814664804469,493.48146648044684,383.7714664804469,11.310000000000002,STABLE,PV_VOLATILE,HIGH,36372.54999999999,373.0,378.38
87,21,423.3714664804469,415.3764664804469,448.89146648044687,328.55546648044685,-7.995000000000033,STABLE,PV_VOLATILE,MID,35283.850000000006,371.5,378.38
88,21,423.3714664804469,415.3764664804469,448.89146648044687,328.55546648044685,-7.995000000000033,STABLE,PV_VOLATILE,MID,34272.66,371.67,378.38
89,22,395.4187262569833,391.9287262569833,402.6647262569833,276.88272625698335,-3.490000000000009,STABLE,PV_VOLATILE,MID,33392.0,373.0,374.36
90,22,395.4187262569833,391.9287262569833,402.6647262569833,276.88272625698335,-3.490000000000009,STABLE,PV_VOLATILE,MID,32909.89,373.0,374.36
91,22,395.4187262569833,391.9287262569833,402.6647262569833,276.88272625698335,-3.490000000000009,STABLE,PV_VOLATILE,MID,32311.880000000005,373.0,374.36
92,22,395.4187262569833,391.9287262569833,402.6647262569833,276.88272625698335,-3.490000000000009,STABLE,PV_VOLATILE,MID,31804.059999999998,371.5,374.36
93,23,378.81693296089384,379.94693296089383,391.4379329608938,317.02393296089383,1.1299999999999955,STABLE,PV_VOLATILE,MID,32413.449999999997,372.0,372.4
94,23,378.81693296089384,379.94693296089383,391.4379329608938,317.02393296089383,1.1299999999999955,STABLE,PV_VOLATILE,MID,31454.68,371.5,372.4
95,23,378.81693296089384,379.94693296089383,391.4379329608938,317.02393296089383,1.1299999999999955,STABLE,PV_VOLATILE,MID,30317.899999999994,368.33,372.4
96,23,378.81693296089384,399.37693296089384,483.7669329608939,337.25693296089383,20.560000000000002,STABLE,PV_VOLATILE,LOW,29504.619999999995,367.08,372.4
